Sample	WF_10	WF_11	WF_12	WF_13	WF_14	WF_15	WF_16	WF_17	WF_18	WF_19	WF_2	WF_20	WF_201	WF_202	WF_203	WF_204	WF_22	WF_23	WF_24	WF_25	WF_26	WF_27	WF_28	WF_29	WF_3	WF_30	WF_31	WF_32	WF_33	WF_34	WF_35	WF_36	WF_37	WF_38	WF_39	WF_4	WF_40	WF_41	WF_42	WF_43	WF_44	WF_46	WF_48	WF_49	WF_5	WF_50	WF_51	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_6	WF_60	WF_62	WF_63	WF_64	WF_65	WF_66	WF_67	WF_68	WF_69	WF_70	WF_71	WF_72	WF_73	WF_74	WF_75	WF_76	WF_77	WF_78	WF_79	WF_8	WF_80	WF_81	WF_82	WF_83	WF_84	WF_85	WF_86	WF_87	WF_88	WF_9
Diet	high	high	high	high	high	high	low	low	low	low	low	low	low	high	low	low	high	high	high	low	low	low	high	high	high	high	high	high	high	low	low	low	low	high	low	high	high	low	high	high	high	high	high	low	high	high	low	low	low	low	high	low	high	low	high	high	high	low	high	high	high	low	low	high	high	low	low	low	high	high	low	low	high	high	low	low	low	high	high	low	low	high	high	low	low	low
GDPRHAMSYN-PWY	57.84245362	18.52934874	59.3361202	19.88640065	64.25473317	25.71059681	36.50246043	11.58241213	82.68337921	35.83641377	114.8194771	20.43610637	0.947488534	3.738577478	2.81359398	5.958762494	8.675378934	162.1695178	14.45270115	171.5103885	25.57429579	18.47984781	152.9153586	25.54955179	15.249661	61.04140728	24.8867707	90.50588865	18.44177963	21.50944206	13.8635288	48.80324151	40.73326401	35.96857167	12.34164926	30.05653086	42.58956501	118.7787666	13.61330973	116.9286124	14.74081526	175.4159896	68.34314449	16.58097283	31.39123997	117.4848806	151.9888106	16.41301702	127.8593605	13.31308689	261.2322365	11.40555985	92.00993867	9.300934036	35.74619261	46.82413039	4.740348227	28.24878681	9.440188025	16.00060166	19.66040779	6.629781027	8.114842194	35.52228754	19.85701238	23.88875664	22.47041337	21.57186877	48.08343307	43.76354403	38.22089363	12.95645388	20.36837259	58.061672	53.41105047	21.36524658	45.04762971	7.113304332	13.67517591	34.01647502	26.66989275	78.11016844	82.22976922	43.17933439	47.96818277	35.1670717
GLCMANNANAUT-PWY	242.5289969	88.29309523	268.8458684	76.32096303	266.5925276	117.4527935	302.8812175	104.460212	268.6334596	113.246871	416.7390964	75.80680823	91.15101083	72.1951401	107.6712212	94.03644225	65.12214538	193.4385329	88.04160157	161.2216149	70.24839386	63.86315501	234.7708378	68.24993855	107.5386772	232.8109638	40.04372373	225.0237179	64.50371975	231.0307603	88.55649241	213.236061	80.61473991	244.4103507	98.2335553	251.4614929	217.6678204	282.3927658	113.5109801	232.8513938	89.35223889	153.5676481	184.2008619	101.95959	84.78977515	224.560519	214.0215172	112.835097	228.6761426	98.31798671	200.00826	90.22118335	206.0020482	68.51474981	82.22879498	278.7173881	78.27290289	92.55101542	77.23759346	71.67672362	68.56824822	131.3362669	58.71761852	149.9342417	126.2785811	74.77568262	103.9036078	104.1510762	88.66289753	75.7949403	110.1981522	79.03693991	80.81239558	90.77747886	70.62676656	69.47182057	79.47543825	64.46635196	54.22171398	44.29485797	45.4085297	44.37185827	54.58993514	88.67313519	85.68119174	62.90728362
GLNSYN-PWY	515.6906507	312.6471742	534.0670789	219.8756349	512.8997141	304.7102627	552.2679555	210.8656911	589.3286059	240.9202769	842.9756033	203.5632279	177.5638538	144.0664239	195.0077761	130.039626	161.4149997	544.0899544	174.6207404	455.2136491	187.9059344	167.9744334	358.3384435	203.3348057	219.8942807	586.7139453	105.2732135	374.5041433	186.9311819	910.4793668	204.0331056	789.4916531	162.0200351	697.271863	180.7839672	526.0000207	656.8403966	646.0152151	203.8504064	573.2395125	170.4692953	500.3398544	489.7247879	112.6058909	226.955307	557.0304091	514.3617124	181.2784514	527.3053092	156.4014141	517.0739086	147.1691778	453.7080158	110.0965338	137.2358975	499.981731	175.4608104	125.7168957	119.6213583	111.9702189	133.9208756	161.6031534	95.42901388	202.1474413	180.1043057	166.0386907	190.1372819	195.5655885	130.3174343	110.1541744	194.9051688	127.1326199	153.1343402	117.5180659	143.6354934	182.0196391	108.8395434	139.5956504	142.2319199	125.6022757	113.0418725	119.9743075	153.8550719	163.4313369	135.236194	109.5947503
GLUAMCAT-PWY	482.9019185	188.5597162	527.9347007	167.4909732	540.8982472	268.7243372	686.2617735	232.4786957	595.1795308	238.8016653	838.7760164	172.6181702	236.7137941	152.6778388	190.6978468	176.2777802	131.2793487	422.7555358	182.5503707	389.2679072	152.7422482	131.2389427	552.3547187	155.6660151	216.9508635	530.2135904	101.1133182	532.1587648	135.3092801	531.0622914	185.6457453	474.2201347	178.3691875	484.2871554	200.7032063	498.0068577	427.0018877	635.3957045	237.3268655	534.080467	209.5051507	403.2614672	433.9866226	197.5544539	198.2748371	532.0564805	540.5186941	236.4865369	528.7186965	206.993032	465.2062831	198.5517067	468.7873178	147.3122646	168.7168205	554.8146725	166.911236	123.641028	165.8761079	166.1547249	159.1428066	201.3277612	83.6962426	245.9444017	215.3636048	170.6176104	236.4459814	230.7858866	174.3341871	134.5994146	205.8222553	153.0721936	150.0255816	186.3077427	124.3261092	144.0221893	171.5388718	132.3675264	127.2737736	99.72253015	92.66506815	107.1446753	132.4750882	189.0396584	160.720909	144.7109981
GLUCARDEG-PWY	25.55968382	8.760057139	40.24530534	5.868422269	36.49732227	18.69264109	21.60656873	16.04159889	43.38275071	24.38644988	72.00244108	10.31881747	7.319995739	10.1951948	18.83899534	33.05617685	10.23296687	44.51621575	17.59052307	21.27350154	9.039036311	10.44970335	41.95672584	7.736647624	11.37360878	53.26047374	4.640325031	51.8196182	4.192300757	29.53243152	13.14612595	21.63872098	20.03310957	19.48041067	17.20084859	46.3634436	45.71526208	95.20885259	13.09566102	41.33985588	4.970612546	41.74328399	32.69408723	53.40269121	34.36877627	46.94951985	43.47277669	14.56522989	43.75722658	16.72989423	32.43544618	9.919574285	24.10773823	11.33695744	16.4874477	46.75661785	12.87373973	24.96924064	9.865766784	11.59914527	9.854004699	8.108374613	14.40212544	39.75731826	22.20311445	6.574574792	14.43467656	19.30892382	10.29657118	9.769937586	20.13023181	18.91585597	10.78590106	10.80322999	19.57572592	8.722355061	10.08738841	3.861874427	7.220951665	6.934515857	3.270596894	12.41468266	5.816659228	11.49647967	6.657702386	20.19153133
GLUCARGALACTSUPER-PWY	19.32285021	6.942739837	29.74314032	4.339871438	26.57764242	12.7127571	16.88929075	11.54887502	31.07458259	16.7100146	51.06829184	7.199036468	5.639717646	7.190752545	12.99261467	22.28657929	7.034427455	30.27181725	11.82643395	14.97557546	6.802333003	7.635166839	31.83454678	5.404835078	7.71306634	38.34183209	3.244590475	38.05170115	3.327446183	21.92282057	9.126258496	17.14058858	13.46755536	15.52700553	11.69215517	32.01427663	31.66640724	65.15628425	8.847324229	29.49312646	3.560149555	29.09471065	23.9905634	41.11723689	23.48828127	33.47398365	32.53754782	9.790484569	32.16097662	11.27892665	25.83317705	6.685487869	17.55450599	8.262729845	11.22317609	31.52332754	8.706808051	19.63216777	6.976851201	7.951479308	6.647271469	6.843021422	11.22629271	30.73712596	15.78228974	5.012681828	10.6272464	14.03064807	7.313230282	6.636095823	15.88257125	13.54895929	8.527919301	7.83957578	14.91087697	6.210546915	6.774563027	2.961075088	5.929425427	5.487688479	2.682465582	8.618840738	4.230184663	8.192071452	4.523303827	14.03464145
GLUCONEO-PWY	734.6239082	329.6771898	748.5384845	241.3387527	677.5111651	381.7527988	722.4874097	282.8214008	743.300085	303.3424477	1199.025182	253.7592402	177.7350969	160.5939781	220.1139703	197.6970372	176.5982814	675.2858486	252.6709651	659.696691	230.8522583	207.9674219	668.205231	245.1099559	307.7960545	655.4295877	188.988874	610.2148156	235.113495	848.5305889	235.0240095	742.2786514	250.6770593	763.5935462	231.473936	696.1751115	724.3566662	795.5684954	280.5194024	669.5131539	213.5073048	675.2793883	603.9788027	218.3817614	285.4107539	776.5692811	710.9396117	275.2108279	678.8471041	223.9664324	698.0391671	238.4594541	561.478629	148.3904961	203.8315367	741.0605415	214.3102601	176.443558	161.622292	144.1997066	159.0543566	232.1359534	149.2573175	288.1484744	259.4986129	208.0623854	223.1477512	223.8017955	206.0971547	175.3600509	253.7914464	175.0027754	202.3121833	220.9782016	188.3230616	237.4272277	160.0155534	155.7906695	150.461382	157.4601803	121.0582796	157.8964594	180.2942196	179.2273043	173.9282006	173.4529848
GLUCONSUPER-PWY	17.33788893	0.058298097	2.161433865	0.418115031	1.91790594	0.159074473	1.31923768	0.029133913	0.6873196	0.516283929	1.608413454	0.767142891	0.574364769	0.130450711	1.470758289	0.039090244	0.165276397	6.142259574	1.68707609	0.256472506	0.036731978	0.255226665	0.536801802	0.143152509	0.575645225	0.87234097	0.175108029	0.337275008	0.120045274	1.560984404	0.118298718	2.846882942	0.399937772	10.69533565	0.033057735	0.261735176	6.349938649	4.44105361	0.071084699	1.033495195	0.023929901	3.71594683	0.231781894	0.079855835	0.061668081	0.379061834	2.176362444	0.901193365	0.252611316	1.316224018	0.070921011	0.0459406	0.143134453	0.032233313	0.837152968	0.389871011	0.034313741	18.19153982	0.189855015	0	1.471669386	0	0.603277453	12.28309283	6.483536416	0.063785734	1.026315324	0.641025641	0.147759453	0.109828492	2.532993308	0.702385575	0.103380755	0.26869758	2.134769026	0.016028696	0.1057355	0.205825033	0.145620868	0.169699311	0.190674008	0.161134365	3.201118708	0.036114707	1.006059429	0
GLUCOSE1PMETAB-PWY	0	0	0	26.55602357	0	38.85855171	0	0	0	0	51.96622414	0	0	0	0	0	0	119.90143	0	51.94826577	0	0	96.20729869	0	0	0	25.6461556	77.78897414	24.93773152	215.47778	0	178.7464247	0	129.79358	0	0	0	55.0392472	0	0	0	68.5411501	0	0	12.38340453	55.96299606	0	0	0	0	0	0	41.80869384	9.201289672	0	0	0	12.48492984	0	0	0	7.976947378	6.9541571	28.65038816	13.49296061	0	4.743326849	8.12490818	0	0	8.644308784	12.1823172	0	21.62436762	16.90161751	0	0	0	0	9.234921382	0	0	30.83590983	0	10.89434677	13.05292795
GLUCUROCAT-PWY	139.3030148	34.66286703	182.6226639	22.72121235	143.7804444	42.53700093	52.50768646	53.71165436	117.5776157	68.26877338	282.1228711	30.90554581	18.18785584	36.68439451	26.87539044	45.15383464	20.90992126	116.2862989	33.49358445	104.7600795	34.27409192	30.47710114	163.3340392	31.38810805	39.11666303	131.894896	26.24086988	133.061642	32.7145708	45.70248247	40.48754496	48.14809849	50.64755711	53.8959108	41.90048878	119.5532244	76.26023591	145.6610356	74.75420979	177.0267048	50.87919456	116.0643952	78.06406636	67.71575644	56.12316471	107.691727	179.2748955	59.67969434	180.5482619	63.84684917	171.9379244	50.41339158	154.2846844	25.97856897	43.78208756	125.8573025	23.55258094	57.42222187	24.85536142	26.89938809	23.94021835	42.5558539	34.43821236	85.95795911	58.68570096	23.00918298	33.71165314	29.56151016	40.00942889	36.70133469	43.63689387	33.28763834	24.4109431	44.89290667	46.5916654	35.92669811	31.03373488	22.04549418	29.55437797	38.41110173	29.00748121	63.77586466	66.62551597	30.58414014	32.36839085	34.65453348
GLUDEG-I-PWY	287.0907163	135.0285253	241.7989098	93.09634245	202.775045	124.9916754	267.2771676	110.6005057	318.7376006	137.7745515	467.4264469	82.83594866	77.99254359	53.31408198	78.4067077	82.02052752	77.51844252	270.2702589	84.90015542	296.4782406	67.39355613	55.23723075	255.0771723	75.51845283	112.5283426	241.8947364	62.30404629	251.6062975	74.30226737	188.8849473	95.21949615	201.8203177	123.6571677	184.122735	94.66378484	241.0458105	185.8491715	295.8370498	120.5831035	296.7093765	91.63200068	354.8149894	240.6410061	96.1287278	134.9162632	326.1130847	332.3093618	125.3317985	293.7988467	104.401885	372.0207071	95.24913239	268.3783461	47.09582748	81.83800276	285.6000684	77.87074324	78.18239977	77.2220481	65.56519298	84.33172728	93.52326526	57.97963292	142.7256744	110.0673802	85.65160821	89.06962009	91.43770049	73.07010238	67.42307016	89.21156859	63.1102599	59.91104709	82.90486085	80.93830544	82.56210131	61.07843841	37.17389419	53.76300667	57.17211028	40.50796139	82.04944084	95.85644685	73.92418961	62.25824559	78.98215258
GLUDEG-II-PWY	111.3122039	19.88057838	125.8823641	16.22994997	104.7329605	30.50323332	71.27495052	28.54631421	86.80711032	37.71609762	162.8914931	33.56176543	10.02638386	19.13179677	16.99431345	27.50129367	18.73774386	65.05058362	32.82825823	99.63116234	28.70574225	27.09915459	63.98625288	27.14094931	24.28763085	70.45667554	17.52650027	58.5647577	19.21625039	28.50762081	28.56197267	29.44235556	30.76294018	25.27388341	30.91997869	88.61828024	48.2611817	107.7691631	22.02498095	74.26840112	17.97130535	88.10681826	65.87793957	42.68946541	29.09552617	100.3973038	84.95997961	25.52169295	74.54037794	25.59020975	78.04251836	19.59082143	66.2190622	17.00432603	29.37225506	92.03944818	0	20.71445467	19.80842818	22.33463639	19.29521037	17.98688728	16.61855903	32.54293371	27.82029578	17.6589545	22.45138329	19.57316727	28.71842824	25.62221093	36.92659556	21.87502113	27.13711268	19.1973881	28.78809946	30.69385309	19.25886839	0	14.22590187	20.36483696	15.80590276	21.76367603	27.35529441	18.05307062	17.42042752	19.63880949
GLUGLNSYN-PWY	26.45480856	9.628593106	25.5634156	9.10144386	21.25346633	10.32668152	20.77410826	8.207281264	20.1814137	8.246320831	32.95040522	9.46006181	3.161603753	5.611743381	4.172107055	4.084769078	4.924424128	12.08165031	6.727976842	13.24773644	7.559930307	7.826255808	14.82006118	7.727152345	7.603000491	18.14079148	7.798302853	14.44179797	7.367579453	8.12849975	5.533143375	8.351563614	2.736796895	22.58871985	5.659172988	17.27595198	12.20314891	19.35569134	9.113258273	14.65835841	6.829976111	12.1085117	20.84464352	3.944002454	6.80353337	22.25045141	16.39455272	7.229514851	13.59825396	6.287761033	11.12180695	5.985524093	13.16400556	4.359232437	4.090175026	12.82525679	5.960612969	2.301716442	5.27939137	4.292485493	4.597402692	3.49802923	2.678232867	6.898999601	6.365573167	5.687310716	6.887715823	4.939883152	4.254450808	3.935889452	11.6521704	7.727004927	10.14734457	6.015724305	4.643399991	6.158074523	3.819882689	7.971967952	7.702406471	8.388612975	5.878579327	4.818895672	5.479058254	3.723803046	4.091292087	5.210804023
GLUT-REDOX-PWY	10.5277716	0.7390983	15.35596835	2.684668044	15.27696341	1.267427123	55.26788881	10.35148242	15.44654613	7.712617788	12.62331309	0.040525931	0.328177509	2.964563915	5.390143693	0.303521009	4.436232241	2.617897876	2.933830558	2.033243026	0.592960332	0.249780651	2.12863788	1.267427123	8.76969283	2.39231089	0.7390983	0	0.209592545	9.595104252	2.172657187	4.4345898	3.24996438	8.534819047	1.47876374	9.897498745	1.093571232	5.113628935	6.337135615	0.740740741	5.17545764	2.306805075	0.211941682	0.7390983	3.33627712	1.021427457	0.56437292	10.68699672	0.193897503	2.560440297	0.994614334	3.802281369	0.215646409	1.809579608	1.267427123	5.052785498	0.086762533	13.72869409	1.349775698	0	3.753125276	18.20244764	6.655169582	20.46770939	6.690357463	2.9563932	4.943758125	2.52137343	2.3111184	1.4781966	1.584756705	2.393778393	9.049143911	5.144363774	5.134700041	0	7.034053108	1.267427123	6.100949203	4.020404771	4.976520718	1.267427123	2.513224959	1.081520846	2.982522835	2.218006328
GLUTAMATE-DEG1-PWY	557.9887517	259.1101123	475.386685	178.8484045	394.9180712	243.4911049	533.6116447	218.4597888	635.1411556	274.2953414	910.9012864	160.7251222	154.1220527	105.6765374	155.7487362	162.580378	152.7112181	532.6451661	167.9969892	555.3686739	129.8982164	102.9143417	500.448237	144.6881843	224.3121854	474.2614394	119.2260128	490.1703102	141.3297465	371.6718282	188.5311683	397.6624675	244.9372587	361.444983	188.262795	480.2964789	362.4018065	578.5364758	240.0999273	587.5276959	181.2047908	699.4100941	475.201901	191.2919857	265.8333681	645.8213488	652.0578651	248.1900248	582.7582262	208.2677707	736.511259	187.8358739	526.9098213	90.30423469	161.2194183	569.1458969	151.0652413	138.4356121	151.8720321	128.7742845	165.8504207	178.051049	107.7695528	246.4286325	214.9996641	164.610376	175.7232942	181.6950032	144.4738164	134.3898222	175.643027	122.8690828	114.1885455	163.4658185	156.0882272	162.0626805	120.9856615	74.43080574	105.7769646	113.4850421	79.90705458	163.4253888	188.9105245	146.8388075	122.7483159	154.7529179
GLUTAMATE-SYN2-PWY	559.0179481	262.3101341	477.5654018	181.4069843	398.7026176	247.1676578	533.9197311	218.5921194	635.0100963	275.1580516	916.5944565	163.0426447	154.7432327	105.8123482	156.3707221	163.374018	153.7075958	533.9713778	168.4229632	556.1614409	132.5513993	107.503967	507.079633	149.5417683	224.3413776	481.0766213	120.1809712	497.3442745	146.9439676	372.0594617	189.7014656	398.8032445	246.8508499	361.7973419	188.8320212	481.6210761	364.2747554	581.565663	241.0818304	589.4664833	181.8657277	703.6228027	477.679504	191.0471637	266.7958878	647.9841111	654.5216029	249.9436546	584.8037407	208.678097	738.906984	188.3541938	530.0518475	92.87155549	162.5018654	569.1586848	151.6876629	138.385096	153.7050255	131.0987227	167.3947209	179.3953189	108.5239232	247.2181622	216.6122514	168.4584811	176.622821	181.8183121	145.6849037	134.7866802	176.5944255	123.3638846	116.1492821	164.6559481	155.5766219	163.6596255	121.0839148	73.98724024	106.7614873	113.628913	80.09305399	163.5182969	189.4577141	147.3966032	124.0398693	155.3563939
GLUTAMINDEG-PWY	81.61001768	33.99783797	61.42204947	20.13813827	39.03426166	32.15007798	57.35289194	21.0287855	72.34296207	19.88726141	174.684467	16.37984543	4.403290239	15.01190315	4.527423879	9.899247461	6.349804826	146.6821378	6.854290788	215.379645	21.84659006	11.48382791	20.22672277	14.19342845	20.15941003	44.86281829	20.60484291	32.50156173	11.33402689	36.63449336	11.45596729	39.75012556	44.80713644	35.31057777	14.1615245	31.23143197	55.10483094	138.5316855	13.50506132	103.1026768	11.14538766	253.4874941	92.42137895	17.21130481	23.79125959	158.9511375	155.2198688	17.18908298	104.7948932	10.21953911	210.9504148	8.719718403	93.36368341	10.78170235	34.02671906	29.45866903	10.72304006	24.85617742	7.000246165	17.01148648	14.58168668	7.860863413	6.036792747	43.87169652	13.98355558	13.51406429	14.0462238	24.53234359	16.11602685	9.535254243	16.3478648	12.42604325	26.15978578	9.37335179	43.46303098	8.833318527	11.72496952	0.361985369	9.063681535	41.17441344	32.2672575	72.83059834	76.57746722	6.148008094	14.96475057	25.53687302
GLUTAMINEFUM-PWY	93.9601288	36.10479227	110.5696036	29.68718651	72.61255683	35.19890833	67.99288039	31.89033983	76.52996145	38.57120457	126.2447383	46.2835795	22.39134228	14.78505997	16.62294201	12.97652071	19.78488372	32.84805251	25.49806964	73.70735512	41.53202375	37.47094692	82.76408763	30.79064615	26.46929928	100.9404684	28.053822	77.98311218	34.54704682	36.81233498	20.09227531	24.3957616	18.82955828	61.83176322	23.1055926	50.2899584	33.30730181	104.5067646	34.50330321	67.28772657	21.12025535	69.91440354	103.8605707	24.69952974	40.18134388	102.8571212	72.68975504	25.93651779	55.90932095	21.10851513	50.02704336	23.23138629	48.81464333	17.62681135	17.93897198	57.26670952	22.79134149	9.961113039	17.7493245	17.5564426	23.15485637	18.90492386	9.51619626	35.85034896	19.47930983	22.34048384	26.26322553	17.25570166	16.10580945	22.07298972	41.96552485	39.55884728	33.61494672	22.20189829	31.32412993	48.60028306	20.29572616	26.66329337	20.67644979	33.65304678	26.69492515	26.15715171	24.13637753	13.45611853	12.79257742	28.68000124
GLUTATHIONESYN-PWY	18.66288956	1.789300912	15.84210379	0.91292147	6.654232298	0.883587753	59.84570531	10.63826755	8.368404993	5.738347899	11.11664866	0.508144021	0.622128788	1.670830607	4.727405285	0.437813958	3.245285272	2.771382417	2.69288553	2.562501219	0.282057682	1.822666511	4.092021266	0.58999469	5.741873693	7.335048953	0.018185	1.518291745	0.811785227	8.278300587	2.266572337	2.446211747	3.707802341	5.715051021	2.068258951	4.278294699	0.441501104	10.51699715	0.883002208	0.087255137	0.441501104	17.33500201	6.593162605	1.699181275	3.49633427	8.780527262	1.300220135	9.708714041	0.383844019	1.083985364	0.368054331	2.207505519	1.182427313	2.151014876	2.191833651	4.350996538	0	14.65553214	0.019170415	0.021974994	4.015376593	13.20642013	7.217336733	29.44860361	5.270491241	2.332345644	3.962219152	0.927003988	1.305947116	0	3.272026373	1.41060816	8.668602295	5.266402164	14.01705158	0.428449015	2.649006623	1.323336862	3.405942436	4.436284922	2.290719644	0.462662456	2.230123594	0.05374816	0.485018256	1.564312073
GLUTDEG-PWY	100.9954143	143.0740433	104.0598684	108.1604247	120.9569018	139.5106863	167.0266096	57.94286422	150.9635404	54.31163901	205.5343416	62.00339815	156.1985143	54.53906962	72.85721749	55.77169935	53.14488487	230.3721212	52.08954351	149.0180339	54.36170567	45.56030405	250.2297892	73.76118105	75.47223331	196.1757755	62.72822301	185.6073816	115.95739	655.8542522	59.32821369	565.379111	40.441018	407.6458536	44.40962198	300.1650137	429.0677377	157.3895198	39.37351583	122.3940109	26.37053631	81.49790846	141.2072251	27.08452338	43.52238663	128.8775282	110.1746294	46.2067032	109.4743884	37.67996917	131.5726334	39.12327497	126.1761637	46.77655586	41.62456344	269.6301381	76.39892079	53.37407896	33.3525403	31.43502522	34.65993556	84.07615551	27.79568201	107.5224315	67.87632033	35.15248199	45.73123018	38.95836291	62.63476366	47.97443397	56.31619568	56.48229082	61.742395	69.64969189	40.42797327	62.82813971	39.85559175	55.74166736	49.18653044	36.80357672	21.01599487	16.38418124	14.42802235	46.73457827	42.89470362	48.44452216
GLUTORN-PWY	452.3040941	225.5548984	457.2486874	182.3100738	403.4762764	263.1792222	489.7479992	187.0862944	511.747805	196.9539137	768.3295055	140.8409916	181.2583542	116.7920248	131.5773961	129.5106789	130.9814068	467.4036624	175.3659908	371.3372252	126.8853193	124.0560062	468.530873	160.0016893	223.0176986	460.5592264	98.91911693	375.8924285	169.0525479	783.4270555	176.0584923	686.1783485	158.0389034	670.5709017	171.9690132	492.7561975	606.1659005	471.6711726	179.2139327	488.3889701	149.3707958	372.6169969	380.8825832	119.654879	199.125782	445.5406563	441.7630718	207.5033361	464.7983361	147.8150479	433.2129476	159.3778672	402.0835132	91.6136988	130.2497215	534.2919012	149.2583992	111.2820739	106.7165921	90.07293815	113.4296264	168.3475412	98.20178133	200.1815519	191.7676181	143.5947177	153.7093911	174.0219317	136.4442885	116.6190231	159.9866648	112.8810087	131.8932516	147.7896244	118.616933	147.7417409	116.5064442	116.6617519	116.6266265	106.7289017	90.02785242	93.18124756	97.02333937	124.5744689	109.7470291	107.7980405
