gene_id	WF_38	WF_30	WF_60	WF_4	WF_6	WF_28	WF_23	WF_15	WF_11	WF_36	WF_13	WF_40	WF_34
1680.4.peg.22	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.23	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.239	1	1	1	1	1	1	1	1	0	1	0	1	1
1680.4.peg.240	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.245	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.26	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.262	0	1	0	0	0	0	0	0	1	0	0	0	0
1680.4.peg.264	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.277	1	1	1	0	1	1	1	1	0	1	1	1	1
1680.4.peg.280	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.286	0	0	0	0	0	0	0	1	1	0	1	0	0
1680.4.peg.288	0	0	0	0	0	1	0	1	1	0	1	0	0
1680.4.peg.295	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.301	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.305	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.31	0	0	1	0	0	0	0	0	0	1	1	0	1
1680.4.peg.317	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.318	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.32	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.327	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.334	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.339	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.340	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.345	1	1	0	1	1	1	1	1	1	1	1	1	1
1680.4.peg.364	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.373	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.383	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.40	1	1	1	1	1	1	1	0	0	1	0	1	1
1680.4.peg.408	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.428	1	1	0	0	0	1	1	1	1	1	1	1	1
1680.4.peg.432	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.439	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.441	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.450	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.462	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.463	0	0	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.464	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.465	0	0	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.466	0	1	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.467	0	1	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.468	0	0	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.469	0	0	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.470	0	1	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.471	0	1	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.472	0	1	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.473	0	0	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.474	0	0	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.475	0	0	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.477	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.525	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.529	0	1	0	0	0	1	0	0	0	0	1	0	0
1680.4.peg.53	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.539	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.541	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.551	1	1	1	0	0	1	1	1	1	1	1	1	1
1680.4.peg.56	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.561	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.566	1	1	0	1	1	1	1	1	1	1	1	1	1
1680.4.peg.567	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.574	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.588	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.590	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.600	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.62	1	1	1	1	1	1	1	0	0	1	0	1	1
1680.4.peg.626	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.653	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.655	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.656	1	1	0	0	0	1	1	1	1	1	1	1	1
1680.4.peg.664	1	0	0	1	1	0	1	1	1	1	1	1	0
1680.4.peg.666	1	0	1	1	1	0	1	1	1	1	1	1	0
1680.4.peg.668	1	0	0	1	1	0	1	1	1	1	1	1	0
1680.4.peg.675	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.681	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.685	0	1	1	1	1	1	0	1	1	1	1	1	1
1680.4.peg.686	1	1	1	1	1	1	1	0	0	1	0	1	1
1680.4.peg.690	0	0	1	0	0	1	0	0	0	0	0	0	0
1680.4.peg.691	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.693	0	0	1	0	0	1	1	0	0	0	0	0	0
1680.4.peg.702	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.705	0	0	1	1	1	0	0	1	1	0	1	0	1
1680.4.peg.707	1	0	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.726	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.73	1	1	1	1	1	0	1	1	1	1	1	1	1
1680.4.peg.745	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.746	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.747	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.748	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.749	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.755	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.764	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.peg.77	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.776	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.779	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.78	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.79	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.797	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.80	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.802	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.81	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.814	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.817	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.82	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.823	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.83	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.834	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.84	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.85	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.851	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.852	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.856	0	1	0	0	0	1	0	0	0	0	0	0	0
1680.4.peg.86	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.87	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.879	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.88	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.89	1	0	1	0	0	0	1	0	0	1	0	1	1
1680.4.peg.893	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.90	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.904	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.915	1	1	1	1	1	1	1	1	0	1	0	1	1
1680.4.peg.92	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.926	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.94	0	1	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.941	1	1	1	0	1	1	0	1	0	1	1	1	1
1680.4.peg.957	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.97	0	1	1	0	0	0	0	0	0	0	0	0	0
1680.4.peg.970	1	1	1	1	1	1	1	1	1	1	1	1	0
1680.4.peg.975	1	1	1	1	1	1	1	0	0	1	0	1	1
1680.4.peg.99	1	1	1	1	1	1	1	1	1	1	1	1	1
1680.4.peg.994	1	1	1	1	1	1	1	0	0	1	0	1	1
1680.4.peg.997	1	1	1	0	0	1	1	0	0	0	0	1	0
1680.4.rna.10	0	1	1	0	0	1	1	0	0	0	0	0	0
1680.4.rna.47	0	0	0	0	0	0	0	0	0	0	0	0	0
1680.4.rna.50	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.10	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1001	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1002	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1008	1	1	1	0	0	1	1	0	0	1	0	1	0
367928.6.peg.101	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1010	1	0	1	0	1	0	1	0	0	1	0	1	0
367928.6.peg.1011	0	0	0	0	0	1	0	0	0	0	0	1	0
367928.6.peg.1012	1	1	0	0	0	0	1	0	0	0	0	1	0
367928.6.peg.1013	1	1	0	0	0	1	1	0	0	1	0	1	0
367928.6.peg.1014	1	1	0	0	0	1	1	0	0	1	0	1	0
367928.6.peg.1015	1	1	0	0	0	1	1	0	0	1	0	1	1
367928.6.peg.1016	1	1	0	0	0	1	1	0	0	1	0	1	0
367928.6.peg.1017	0	1	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1018	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1019	1	1	0	0	0	0	1	0	0	1	0	1	0
367928.6.peg.1020	1	1	0	0	0	1	1	0	0	1	0	1	0
367928.6.peg.1021	0	1	0	0	0	0	1	0	0	0	0	0	0
367928.6.peg.1025	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1029	0	0	0	0	0	0	0	1	1	0	0	0	0
367928.6.peg.1035	0	1	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1040	1	1	1	1	1	0	1	0	1	1	0	1	1
367928.6.peg.1043	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1048	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1049	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.105	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1050	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1051	1	1	1	0	0	1	1	0	0	1	0	1	0
367928.6.peg.1057	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1058	0	0	1	1	1	0	0	0	0	0	0	0	0
367928.6.peg.1059	0	0	1	0	0	0	1	0	0	0	0	0	0
367928.6.peg.106	1	1	1	0	0	1	0	1	1	1	1	1	1
367928.6.peg.1060	1	1	0	1	1	1	1	0	0	1	0	1	0
367928.6.peg.1062	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1063	0	0	0	1	1	1	0	1	1	0	1	0	1
367928.6.peg.1065	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1066	0	0	0	0	0	0	0	1	1	0	0	0	0
367928.6.peg.1069	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1075	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1078	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.108	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1083	1	1	1	1	0	0	1	1	0	1	1	1	1
367928.6.peg.1084	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1090	1	1	1	1	1	0	1	0	0	1	0	1	1
367928.6.peg.111	0	0	0	0	0	0	0	0	0	0	1	0	0
367928.6.peg.1111	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1116	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1119	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1127	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1129	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.113	0	0	0	1	1	0	0	0	0	0	0	0	1
367928.6.peg.114	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1143	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.115	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1155	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1173	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1180	1	1	1	0	0	0	1	0	0	1	0	1	1
367928.6.peg.1190	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1197	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1198	0	0	0	0	0	1	0	0	0	0	0	0	0
367928.6.peg.1199	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.12	1	0	0	0	0	0	1	0	0	1	0	1	0
367928.6.peg.1200	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1203	0	0	0	0	0	0	0	0	0	0	1	0	0
367928.6.peg.1220	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1221	1	0	1	1	1	0	1	0	0	1	0	1	1
367928.6.peg.1226	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1231	0	1	0	1	1	0	1	1	0	1	1	1	1
367928.6.peg.1235	1	0	0	0	0	0	1	0	0	1	0	1	0
367928.6.peg.1236	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1237	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1239	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1244	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1249	1	1	1	1	1	1	1	0	0	1	0	1	1
367928.6.peg.1250	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1253	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1255	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1258	0	0	0	1	0	1	0	1	1	1	0	1	0
367928.6.peg.126	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1260	0	0	0	1	0	0	1	0	0	0	1	1	0
367928.6.peg.1262	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1265	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1266	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1268	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1269	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.127	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1271	1	0	1	0	1	0	1	0	1	1	1	1	1
367928.6.peg.1273	1	0	0	0	0	0	1	0	0	1	0	1	1
367928.6.peg.1276	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1277	0	0	0	0	0	1	0	0	0	0	0	0	0
367928.6.peg.1278	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1279	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.128	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1281	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1282	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1283	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1284	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1288	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1289	1	0	1	0	0	0	1	0	0	1	0	1	0
367928.6.peg.129	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1290	1	0	1	0	0	0	1	0	0	1	0	1	0
367928.6.peg.1291	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1292	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1293	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1294	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1295	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1296	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.13	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1309	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.131	0	0	0	0	0	0	1	1	0	0	1	0	0
367928.6.peg.1313	1	1	1	0	1	1	1	1	1	1	1	1	1
367928.6.peg.1315	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1316	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1317	0	1	0	0	0	1	0	0	0	0	0	0	0
367928.6.peg.1318	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1319	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1320	0	1	0	0	0	1	0	0	0	0	0	0	0
367928.6.peg.1321	0	1	0	0	0	1	0	0	0	0	0	0	0
367928.6.peg.1322	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1324	1	0	0	0	0	0	1	0	0	1	0	1	1
367928.6.peg.1325	1	0	0	0	0	0	1	0	0	1	0	1	0
367928.6.peg.1328	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1329	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.133	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1330	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1331	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1332	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1333	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1334	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1335	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1336	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1337	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1338	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1339	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1340	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1341	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1342	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1343	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1344	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1345	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1346	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1347	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1348	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1349	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.135	1	1	1	1	0	1	1	1	0	1	1	1	0
367928.6.peg.1350	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1351	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1352	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1353	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1354	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1355	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1356	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1357	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1358	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1359	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.136	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1360	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1361	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1362	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1368	0	1	1	0	0	1	0	1	1	0	1	0	0
367928.6.peg.1369	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1374	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1379	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1382	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1383	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1384	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1386	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1387	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1388	0	0	0	0	0	0	0	0	0	0	1	0	0
367928.6.peg.1392	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1393	0	1	0	1	1	0	1	0	0	0	1	0	0
367928.6.peg.14	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1400	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1408	1	0	0	1	1	0	1	0	0	1	0	1	1
367928.6.peg.1410	1	0	0	1	1	1	1	0	0	1	0	1	1
367928.6.peg.1413	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1416	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1419	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1420	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1422	0	0	1	1	1	0	0	0	0	0	0	0	0
367928.6.peg.1423	0	0	1	1	1	0	0	1	1	0	1	0	1
367928.6.peg.1424	0	0	1	0	1	0	0	0	0	0	0	0	1
367928.6.peg.1425	0	1	0	1	1	1	0	0	0	0	0	0	0
367928.6.peg.1426	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1428	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1429	0	0	0	0	0	0	0	1	0	0	0	0	0
367928.6.peg.1432	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1435	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1436	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1437	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1438	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1439	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1440	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1441	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1442	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1443	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1444	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1445	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1446	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1447	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1448	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1449	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1450	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1451	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1452	0	0	0	0	1	1	0	1	1	0	0	0	0
367928.6.peg.1453	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1454	0	0	0	1	1	0	0	0	0	0	0	0	0
367928.6.peg.1455	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1456	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1457	1	0	0	0	0	0	1	0	0	1	0	1	0
367928.6.peg.1459	1	1	0	0	0	1	1	0	0	1	0	1	1
367928.6.peg.1460	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1461	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1462	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1463	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1464	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1465	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1466	0	0	0	0	1	0	0	0	0	0	0	0	0
367928.6.peg.1467	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1468	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1469	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1470	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1471	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1472	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1473	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1476	1	0	0	0	1	0	0	0	0	0	0	1	0
367928.6.peg.1479	1	0	0	1	1	0	1	1	1	1	1	1	0
367928.6.peg.1480	1	0	0	1	1	0	1	1	1	1	1	1	0
367928.6.peg.1481	1	0	0	1	1	0	1	1	1	1	1	1	0
367928.6.peg.1482	1	0	0	1	1	0	1	1	1	1	1	1	0
367928.6.peg.1485	0	0	0	0	0	0	0	1	1	0	0	1	0
367928.6.peg.1486	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1494	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1496	1	1	0	1	1	0	1	1	1	1	0	1	1
367928.6.peg.1499	0	0	0	0	1	0	0	0	0	0	1	0	0
367928.6.peg.15	1	0	0	0	0	0	1	0	0	1	1	1	0
367928.6.peg.1501	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1505	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1516	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1517	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1518	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1519	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1520	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1521	1	1	0	0	0	1	1	1	1	1	1	1	0
367928.6.peg.1523	1	0	0	0	0	0	1	1	0	1	0	1	0
367928.6.peg.1524	1	1	0	1	1	1	1	0	1	1	1	1	0
367928.6.peg.1527	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.154	1	1	0	0	0	1	1	0	0	1	0	1	1
