# Pathway	WF_34_qc_merged	WF_31_qc_merged	WF_22_qc_merged	WF_15_qc_merged	WF_17_qc_merged	WF_40_qc_merged	WF_33_qc_merged	WF_23_qc_merged	WF_10_qc_merged	WF_1_qc_merged	WF_25_qc_merged	WF_203_qc_merged	WF_3_qc_merged	WF_32_qc_merged	WF_13_qc_merged	WF_39_qc_merged	WF_2_qc_merged	WF_30_qc_merged	WF_36_qc_merged	WF_29_qc_merged	WF_20_qc_merged	WF_27_qc_merged	WF_37_qc_merged	WF_28_qc_merged	WF_35_qc_merged	WF_19_qc_merged	WF_18_qc_merged	WF_201_qc_merged	WF_38_qc_merged	WF_202_qc_merged	WF_11_qc_merged	WF_26_qc_merged	WF_204_qc_merged	WF_14_qc_merged	WF_24_qc_merged	WF_21_qc_merged	WF_16_qc_merged	WF_12_qc_merged
DENOVOPURINE2-PWY	1985.41	1639.61	1516.25	1722.5	1539.27	1797.99	1669.96	1551.94	1484.46	0	1429.31	1786.35	1567.27	1389.6	1753.23	1587.87	1510.84	1496.93	1938.72	1583.54	1536.68	1560.54	1489.91	1531.66	1591.69	1553.64	1547.88	2164.19	1811.68	1585.78	1763.79	1541.7	1736.05	1475.51	1519.82	0	1554.34	1537.06
DETOX1-PWY	77.6151	306.665	91.1629	124.824	214.434	35.8013	179.057	190.596	105.189	0	345.839	78.8643	108.923	153.663	97.5274	90.5811	108.246	139.476	71.8395	210.898	114.158	174.221	164.032	149.074	96.7593	160.137	73.6512	72.14	58.1321	55.4966	228.476	102.687	107.117	99.5206	109.061	0	159.422	104.014
DHGLUCONATE-PYR-CAT-PWY	0.205069	0	0	0.0684334	0	0	0.238409	0.100119	0.468461	0	0	0.409997	0	0	1.09258	0	0	0	0.316359	0	0	0	0	0	0	0	0	0	0.0855461	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY	1019.3	1030.88	1111.09	1240.53	1221.22	930.071	1256.87	1206.04	1047.67	0	1223.21	1390.03	1373.13	1140.33	1310.61	1353.25	1113.07	1137.95	955.789	1249.67	1254.67	1248.11	1186.82	1054.73	1244.04	1335.84	1398.8	1452.79	864.818	1219.31	1119.72	1183.2	1348.14	1158.1	1106.52	0	1288.19	1166.31
ECASYN-PWY	444.636	490.794	543.345	580.212	569.345	434.587	577.504	567.777	524.221	0	580.706	617.228	639.481	559.896	611.508	672.391	537.826	556.331	422.961	557.39	585.257	598.125	618.381	507.923	590.54	605.918	650.37	619.706	411.133	571.928	542.687	577.592	582.584	574.793	550.492	0	599.757	581.6
ENTBACSYN-PWY	0	0	0	0	0	0	0	0	0	0	2.14357	0	0	0	0	0	1.532	0	0	0	0	0	0	0	0	0	2.10442	0	0	0	0	0	0	0	0	0	0	0
ENTNER-DOUDOROFF-PWY	22.0873	58.4445	112.941	29.4881	40.7536	25.1829	93.7426	22.8865	56.6465	0	65.7377	48.3054	43.574	33.6155	17.0076	26.4928	84.2178	41.6438	18.8557	58.8065	119.162	167.488	23.9349	36.8981	54.2967	80.3032	65.0364	55.1383	40.5791	91.4213	111.724	129.953	36.2169	98.0225	31.5659	0	58.0793	79.7543
ETOH-ACETYLCOA-ANA-PWY	33.2661	106.992	112.701	243.421	128.839	35.9329	95.2244	88.8051	117.769	0	93.0205	51.8151	93.2039	52.035	248.947	41.8777	70.1654	68.0842	61.7357	104.926	169.327	141.103	153.314	54.9538	96.5246	109.247	47.7787	16.5149	114.311	68.3025	113.719	170.61	32.2299	84.5448	189.211	0	182.436	91.6158
FAO-PWY	1.34445	20.444	8.42855	5.04708	6.58406	3.06115	8.62846	3.44873	9.32592	0	13.5369	4.86034	4.58901	6.58572	5.70428	4.83952	10.1508	5.71037	3.73866	12.9269	10.6151	13.4885	7.01284	5.6423	7.56449	4.13619	5.87681	4.45195	2.41151	0	5.18962	12.8416	3.52239	9.06765	6.92294	0	5.28618	9.86601
FASYN-ELONG-PWY	284.873	528.309	524.737	682.559	640.688	486.968	488.609	576.208	654.766	0	684.271	798.41	586.263	740.828	506.976	773.631	691.474	802.73	255.517	566.8	511.362	415.819	705.695	752.544	646.86	763.078	821.13	422.065	355.94	710.157	624.157	606.157	730.531	714.483	612.617	0	693.147	722.46
FASYN-INITIAL-PWY	475.451	1453.17	1302.21	1104.72	1468.6	943.644	1169.56	1211.96	1645.25	0	1547.59	1425.47	1453.56	1316.93	1161.79	1473.88	1571.69	1355.27	577.073	1332.64	1246.88	1259.2	1618.47	1446.48	1290.8	1580.5	1461.03	939.126	896.292	1343.51	1121.74	1260.3	1402.24	1466.16	1470.23	0	1274.22	1611.84
FERMENTATION-PWY	631.932	824.173	807.559	704.321	706.324	707.794	786.121	755.999	795.779	0	882.959	669.809	771.942	789.15	766.366	874.495	845.875	755.815	639.95	814.672	816.728	831.618	833.213	899.183	794.195	796.273	764.169	614.535	685.698	751.554	697.147	848.148	776.737	787.62	829.319	0	744.626	826.114
FOLSYN-PWY	622.578	958.799	706.442	713.168	782.99	586.041	742.165	705.619	798.829	0	864.761	738.772	780.86	740.923	680.329	606.87	753.906	766.282	651.462	844.792	754.183	720.383	682.027	860.773	608.561	773.849	725.2	801.977	618.57	602.605	692.552	760.816	529.548	757.527	789.612	0	793.805	802.404
FORMASS-PWY	0	0	0	0	0	0	0	0	0	0	0.572568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY	208.754	422.939	382.026	359.831	407.84	295.087	436.801	446.699	400.916	0	596.245	457.967	476.535	467.555	352.321	372.429	503.966	444.996	241.611	387.865	422.187	462.105	485.543	414.908	424.262	505.438	494.771	197.291	265.405	347.399	366.12	420.164	406.059	494.858	416.627	0	410.407	465.911
FUCCAT-PWY	143.908	245.82	283.744	256.291	313.548	169.915	254.283	120.966	317.277	0	472.888	238.57	412.427	345.164	277.033	268.091	427.154	351.556	203.565	310.908	376.683	470.359	216.814	290.627	306.165	424.168	425.797	72.2982	242.731	176.263	375.672	388.886	69.5358	417.586	334.565	0	419.175	382.27
GALACT-GLUCUROCAT-PWY	185.211	530.321	252.511	298.318	484.895	294.348	413.304	542.285	531.379	0	559.277	308.882	330.669	601.97	256.254	426.125	644.829	514.973	203.773	378.569	321.477	377.607	595.963	791.94	431.767	619.564	406.366	241.908	215.204	503.385	268.865	413.032	547.64	541.844	350.834	0	193.215	636.762
GALACTARDEG-PWY	68.8355	57.5848	106.317	100.791	108.952	126.626	36.9059	132.748	71.7964	0	68.9949	169.452	76.9925	163.767	49.0651	142.601	127.759	150.583	56.3287	66.7065	87.2697	107.468	164.61	126.353	111.819	164.474	112.251	74.0582	49.7953	114.479	53.433	85.3165	330.698	111.322	142.669	0	58.5111	112.087
GALACTCAT-PWY	0	6.49373	14.7632	2.52384	11.2495	2.9216	22.1096	2.81768	7.42913	0	19.1522	6.52009	25.3719	5.06083	13.0404	5.89221	47.3379	7.53866	4.02781	19.9575	29.6129	39.1361	8.75487	6.41038	13.2366	17.8371	18.4903	5.17667	1.85932	1.55835	15.3257	40.9646	10.8387	13.8149	21.1076	0	9.80217	21.1874
GALACTITOLCAT-PWY	940.098	715.405	950.863	710.006	778.13	814.654	731.677	710.879	826.779	0	700.9	917.898	849.004	742.257	752.307	919.765	706.589	754.577	888.743	678.451	796.011	772.498	812.515	596.121	827.767	748.126	793.89	933.79	879.926	823.026	760.066	728.152	880.451	811.072	1056.69	0	728.634	746.973
GALACTUROCAT-PWY	246.458	591.355	201.566	271.19	480.135	300.802	443.897	575.602	523.546	0	572.928	293.989	304.011	602.425	240.334	366.386	592.16	499.148	245.27	381.769	292.795	332.272	581.286	927.306	401.253	611.08	390.106	244.103	261.377	434.736	251.969	391.095	460.231	503.946	329.159	0	202.521	592.052
GALLATE-DEGRADATION-I-PWY	0	0	0	0	0	0	0.511725	0.616642	0	0	0	0	0	0	0	0	0.887072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALLATE-DEGRADATION-II-PWY	0	0	0	0	0	0	0	0	0.638211	0	0.341144	0.61025	0	0.36326	0	0	1.23952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAMMAHEXCHLORDEG-PWY	311.032	236.344	303.788	233.988	245.806	268.341	240.31	233.913	254.816	0	230.896	294.925	271.764	243.623	247.73	302.085	224.996	245.056	292.828	223.077	257.857	248.638	268.218	193.629	271.082	243.416	259.727	306.594	289.396	253.576	251.557	233.552	289.59	255.786	348.665	0	233.242	236.513
GDPRHAMSYN-PWY	50.1352	308.836	90.1342	138.632	78.6661	117.968	162.348	483.591	162.478	0	556.248	25.3076	103.231	286.028	166.267	102.316	203.732	172.582	127.042	220.292	172.835	190.053	334.702	460.505	117.921	241.698	213.94	9.58598	91.9419	41.9796	113.022	241.387	59.6123	195.986	117.219	0	98.8495	165.257
GLCMANNANAUT-PWY	538.497	496.928	676.597	633.308	709.479	602.913	567.843	576.836	681.257	0	522.879	968.476	727.972	711.148	638.109	814.388	739.448	658.225	555.084	588.46	641.123	656.791	662.404	707.013	753.249	763.79	695.08	922.198	624.755	810.662	538.554	663.051	940.753	813.146	714.067	0	820.209	748.762
GLNSYN-PWY	2122.19	1306.4	1677.05	1643	1432.17	1819.37	1645.6	1622.48	1448.56	0	1476.36	1754.05	1488.55	1183.55	1838.35	1498.76	1495.75	1658.81	2055.16	1753.18	1721.6	1727.51	1331.3	1079.14	1735.48	1624.88	1524.87	1796.46	1782.35	1617.69	1907.03	1773.58	1300.93	1564.42	1416.27	0	1495.55	1487.43
GLUAMCAT-PWY	1237.82	1254.78	1363.95	1448.97	1578.96	1182.74	1191.16	1260.66	1356.46	0	1262.49	1715.28	1468.63	1681.79	1400.37	1663.9	1488.3	1499.07	1234.46	1342.17	1459.89	1349.71	1465.64	1663.42	1579.08	1610.59	1540.01	2394.89	1237.92	1714.38	1150.14	1441.68	1763.51	1649.82	1480.59	0	1858.41	1470.35
GLUCARDEG-PWY	68.8355	57.5848	106.317	100.791	108.952	126.626	36.9059	132.748	71.7964	0	68.9949	169.452	76.9925	163.767	49.0651	142.601	127.759	150.583	56.3287	66.7065	87.2697	107.468	164.61	126.353	111.819	164.474	112.251	74.0582	49.7953	114.479	53.433	85.3165	330.698	111.322	142.669	0	58.5111	112.087
GLUCARGALACTSUPER-PWY	51.0987	40.2642	73.0853	68.5474	78.4384	87.7121	29.2924	90.2709	54.2773	0	48.5693	116.865	52.2128	120.256	36.2851	96.9318	90.6139	108.404	44.6194	46.6012	60.8847	78.5227	110.662	95.8698	77.6267	112.7	80.4044	57.0584	39.6897	80.7432	42.348	64.205	222.958	81.0657	95.919	0	45.7366	82.8376
GLUCONEO-PWY	1977.79	2345.29	1834.8	2058.42	1920.89	2006.38	2069.77	2013.71	2063.56	0	2139.55	1979.87	2083.59	1928.48	2017.76	1918.99	2127.51	1853.09	1932.21	2113.37	2146.13	2138.81	2059.79	2012.3	1999.08	2045.88	1923.26	1798.19	1951.83	1803.27	2010.91	2178.94	1977.79	2066.51	2049.3	0	1956.51	2084.75
GLUCONSUPER-PWY	3.63841	2.17303	1.71717	0.857733	0.197873	17.5886	1.05679	18.3163	48.7016	0	0.8318	13.2291	3.89677	1.0659	3.4958	0.274059	2.85392	2.46636	7.41084	1.23428	6.48798	2.62484	3.28625	1.61658	1.00623	3.48206	1.77842	5.81099	27.3391	1.4648	0.355596	0.346701	0.391064	5.84989	13.6831	0	3.57252	6.01981
GLUCOSE1PMETAB-PWY	502.245	318.26	0	209.531	0	0	219.533	357.548	0	0	168.48	0	0	245.838	222.031	0	92.2064	0	465.302	0	0	0	0	289.729	0	0	0	0	331.775	0	0	0	0	0	0	0	0	0
GLUCUROCAT-PWY	106.525	325.64	217.247	229.36	364.802	211.223	287.995	346.767	391.298	0	339.761	241.737	264.787	420.518	189.969	347.369	500.59	372.906	125.336	270.633	261.379	313.437	416.166	491.881	344.381	460.437	304.228	184.011	137.767	411.92	211.43	323.502	451.725	438.567	271.652	0	142.192	508.622
GLUDEG-I-PWY	440.262	773.171	805.39	673.958	751.183	514.78	654.103	805.949	806.429	0	961.548	705.249	761.749	795.157	778.365	784.794	829.409	683.894	525.367	651.131	700.571	568.079	1016.08	768.166	809.923	929.216	824.722	789.07	470.65	598.651	823.622	636.106	820.588	618.493	688.588	0	723.792	673.434
GLUDEG-II-PWY	66.4469	217.498	194.679	164.462	193.883	133.678	169.166	193.982	312.673	0	323.127	152.86	164.413	185.084	135.696	256.337	289.035	199.202	76.6426	234.013	283.843	278.697	252.776	192.695	242.944	254.375	224.61	101.439	64.6044	214.826	121.264	270.944	275.127	319.451	266.272	0	193.014	350.625
GLUGLNSYN-PWY	18.9463	96.7742	51.1631	55.6817	55.7427	33.8012	64.8588	36.0276	74.3108	0	42.9655	37.5271	51.4677	45.6408	76.0959	46.9164	58.4661	51.2893	21.7403	66.6246	80.0069	80.488	22.488	44.6307	47.0641	55.6171	52.2187	31.9867	57.7407	63.0129	58.7307	71.3557	40.8646	64.8262	54.5676	0	56.2567	71.1966
GLUT-REDOX-PWY	22.3647	9.17195	46.0909	6.83399	70.3058	3.02906	1.8451	7.8066	29.5722	0	6.59428	48.483	59.3655	0	22.4461	12.2594	22.3984	6.76376	11.5439	10.9279	0.342741	2.56883	26.7047	6.4104	18.4803	52.0175	39.9674	3.32025	21.8165	33.2884	4.50822	5.59676	3.03646	46.597	23.795	0	149.667	42.7679
GLUTAMATE-DEG1-PWY	866.31	1479.55	1586.62	1312.91	1483.75	1003.81	1244.16	1588.35	1567.37	0	1801.19	1400.92	1518.46	1549.1	1495.33	1560.76	1616.27	1340.85	1035.17	1247.52	1359.31	1058.41	2012.63	1507.1	1603.62	1849.98	1643.41	1559.29	923.916	1186.62	1580.47	1226.07	1626.56	1204.56	1362.55	0	1445.03	1324
GLUTAMATE-SYN2-PWY	867.213	1491.4	1596.97	1332.73	1484.65	1009	1293.59	1592.31	1570.26	0	1803.76	1406.52	1518.66	1571.77	1516.72	1565.48	1626.38	1360.12	1038.14	1289.37	1378.91	1105.61	2028.35	1527.07	1613.57	1855.8	1643.07	1565.58	924.817	1188.14	1599.99	1251.11	1634.5	1216.1	1366	0	1445.87	1330.07
GLUTAMINDEG-PWY	85.3893	255.699	65.9723	173.354	142.825	152.634	99.7765	437.408	229.24	0	698.526	40.723	136.467	102.715	168.372	117.404	309.954	126.84	103.475	122.378	138.53	118.104	368.176	60.9128	97.4428	134.129	187.185	44.5492	90.26	168.565	207.374	206.203	99.0334	119.06	55.5921	0	155.313	171.066
GLUTAMINEFUM-PWY	85.8039	348.593	205.558	189.793	216.595	92.2572	304.127	97.9533	263.931	0	239.05	149.519	179.181	246.452	248.21	191.553	224.005	285.388	63.3615	267.542	391.436	385.364	154.721	249.244	170.902	260.142	198.019	226.539	158.053	166.018	220.225	392.007	129.819	221.479	206.804	0	184.126	307.947
GLUTATHIONESYN-PWY	19.2954	0.225669	33.7174	4.76432	72.2536	1.2229	7.14636	8.2643	52.4235	0	8.31079	42.5218	38.869	4.79829	7.63281	17.1465	19.725	20.7383	6.36784	5.08702	4.29754	18.7449	30.4667	12.3231	19.2791	38.7021	21.653	6.29423	14.6087	18.7614	10.914	2.66225	4.37995	20.2964	21.8408	0	162.063	44.1218
GLUTDEG-PWY	1528.69	778.435	552.157	752.244	393.54	1188.47	1020.94	686.972	283.693	0	483.3	655.332	510.902	586.579	904.314	368.17	364.693	554.646	1471.76	635.979	524.383	468.558	332.3	753.568	504.637	366.303	390.613	1580.3	1042.01	612.406	872.697	513.102	557.948	368.936	422.475	0	452.312	289.817
GLUTORN-PWY	1826.05	1227.46	1360.85	1419.07	1270.66	1679.01	1488.21	1393.8	1270.47	0	1204.34	1183.51	1509.7	1187.97	1524.09	1425.68	1363.33	1302.14	1786.22	1379.46	1191.14	1275.74	1298.59	1410.98	1497.53	1328.35	1324.16	1833.82	1714.09	1311.43	1375.8	1197.68	1295.64	1230.66	1422.49	0	1326.25	1273.5
GLUTSYN-PWY	85.8039	348.593	205.558	189.793	216.595	92.2572	304.127	97.9533	263.931	0	239.05	149.519	179.181	246.452	248.21	191.553	224.005	285.388	63.3615	267.542	391.436	385.364	154.721	249.244	170.902	260.142	198.019	226.539	158.053	166.018	220.225	392.007	129.819	221.479	206.804	0	184.126	307.947
GLUTSYNIII-PWY	2707.94	2606.79	2418.71	2010.24	2086.84	2608.44	2482.62	2536.43	2349.04	0	2691.94	2464.85	2217.37	2154.57	2489.67	2365.35	2298.93	2115.26	2567.9	2461.72	2344.99	2194.71	2581.53	2083.49	2510.01	2549.74	2294.78	2616.25	2347.27	2192.16	2511.19	2472.57	2544.08	2103.22	2267.52	0	2133.45	2183.74
GLYCEROLMETAB-PWY	324.318	127.609	210.667	233.542	218.203	207.053	149.221	121.406	274.789	0	133.218	373.295	278.956	197.613	263.257	218.809	137.86	254.367	316.603	126.257	315.572	229.324	190.911	169.952	175.482	195.494	204.219	344.159	350.217	370.73	231.437	187.851	221.801	220.174	266.055	0	314.605	192.056
GLYCGREAT-PWY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449798	0	0	0	0	0	0	0	0	0
GLYCINE-SYN2-PWY	28.0004	224.139	57.3713	65.4554	74.3894	85.4319	136.651	376.539	181.659	0	738.585	74.3549	34.5072	99.2006	113.217	58.772	226.942	69.5496	50.0314	107.693	119.429	146.625	259.149	89.7991	87.0596	161.118	93.0235	50.1043	37.0988	71.6785	84.5117	136.024	50.3591	103.67	50.5316	0	66.0743	142.417
GLYCLEAV-PWY	28.0004	224.139	57.3713	65.4554	74.3894	85.4319	136.651	376.539	181.659	0	738.585	74.3549	34.5072	99.2006	113.217	58.772	226.942	69.5496	50.0314	107.693	119.429	146.625	259.149	89.7991	87.0596	161.118	93.0235	50.1043	37.0988	71.6785	84.5117	136.024	50.3591	103.67	50.5316	0	66.0743	142.417
GLYCOCAT-PWY	693.707	625.266	473.959	520.876	514.386	572.935	623.238	462.958	594.581	0	413.427	780.705	534.087	454.817	673.016	557.964	543.469	525.648	660.991	567.687	619.703	699.382	374.726	483.232	497.986	524.134	486.156	637.038	689.425	592.121	611.969	656.491	486.295	588.715	496.765	0	573.517	573.129
GLYCOGENSYNTH-PWY	1641.81	1114.09	1699.21	1534.26	1830.72	1508.75	1327.68	1041.88	1611.81	0	1074.69	1794.66	1935.27	1608.29	1728.63	1724.08	1658.57	1644.41	1575.52	1546.62	1673.09	1700.04	1409.9	1255.92	1803.55	1715.5	1875.35	1537.93	1467.05	1746.25	1696.58	1785.09	1837.68	1746.47	1519.59	0	1842.96	1789.28
GLYCOL-GLYOXDEG-PWY	630.954	560.365	791.12	656.412	660.394	653.834	626.636	682.549	695.214	0	670.428	816.099	759.099	708.269	646.348	790.551	673.598	705.389	613.162	597.047	684.901	628.801	795.096	554.297	783.537	693.851	769.229	686.028	653.932	689.582	627.525	638.346	889.505	768.227	865.872	0	694.103	705.066
GLYCOLATEMET-PWY	943.758	714.365	944.248	718.89	764.141	825.153	729.175	725.5	793.233	0	704.139	892.156	843.773	744.671	758.785	916.438	693.114	755.103	894.38	683.619	785.628	769.13	818.489	588.501	839.724	764.26	808.529	942.066	908.072	783.084	762.858	710.428	877.724	788.274	1055.56	0	785.266	729.381
GLYCOLYSIS	2194.1	2455.32	2167	2251.55	2326.62	2218.3	2255.98	2298.28	2349.19	0	2499.04	2367.21	2446.88	2165.55	2260.04	2264.25	2416.05	2129.41	2139.14	2409.26	2424.48	2428.48	2369.63	2271.77	2272.85	2402.42	2289.39	2012.67	2165.71	2117.46	2223.05	2526.74	2320.49	2376.35	2388.87	0	2358.28	2424.67
GLYCOLYSIS-E-D	467.903	84.9884	0	209.452	79.3339	281.069	174.281	196.497	39.6465	0	48.0331	0	0	27.0646	161.786	0	33.3021	43.6476	399.984	0	77.3442	73.3569	0	33.6464	0	68.0518	61.9675	443.174	306.454	151.699	0	82.0008	0	34.7479	0	0	70.7708	33.444
GLYOXDEG-PWY	1.43474	1.91949	0	0	0	0.832655	0	0	0	0	0.731842	1.18113	2.50349	0	0	0	2.74288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976919	0	0	0	0
GLYOXYLATE-BYPASS	0	0	0	0	0	0	0	0	0	0	250.75	0	32.3077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.8156	0	0	0	0
GLYSYN-ALA-PWY	0.710364	5.67808	8.67473	1.00738	0.30258	0.192926	3.40851	0.751341	0.700146	0	1.73036	1.29018	9.98405	1.05111	2.9765	0	0.909128	3.18955	0.347163	2.89205	7.66697	6.21785	1.51779	1.41545	0.362167	0.8091	0.833009	1.90903	1.63827	0	6.28663	0.314912	0	2.97426	1.44931	0	1.90287	0.690617
GLYSYN-PWY	1524.55	1511.81	1416.44	1484.9	1537.92	1538.87	1201.12	1404.74	1546.65	0	1679.81	1434.41	1468.4	1600.38	1521.43	1627.3	1715.57	1414.67	1273.84	1375.14	1709.77	1421.59	1749.97	1653.94	1405.1	1466.45	1436.14	1136.95	1445.64	1315.93	1365.52	1666.93	1303.52	1318.5	1562.59	0	1552.64	1417.48
GLYSYN-THR-PWY	402.374	449.303	1011.55	943.606	1109.9	620.51	457.948	856.299	1180.16	0	1025.83	958.761	1121.26	1122.93	711.1	1274.53	1309.36	958.613	331.003	681.224	906.878	565.422	1404.43	1250.25	1076.14	1019.62	1109.77	632.919	503.57	751.424	693.163	774.891	808.637	951.003	1178.95	0	1213.92	988.423
GOLPDLCAT-PWY	192.07	80.458	167.266	179.62	192.402	116.786	103.507	91.5345	206.222	0	144.126	205.445	234.589	150.659	225.39	162.529	114.995	193.939	192.803	83.75	208.227	139.176	157.882	154.658	120.696	182.494	197.29	178.161	195.516	238.871	210.771	147.486	128.824	183.754	208.071	0	240.18	159.194
HCAMHPDEG-PWY	0	0	0	0	0	0	0	0.598077	1.60116	0	1.44273	0	0	0	4.55478	0	0.767381	0	0	0	0	0	0	0	0	0	0	0	0.881466	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II	10.5487	10.2089	0	10.0391	29.691	2.02297	0	11.3364	22.9145	0	13.3312	27.1375	41.3768	0	11.564	0	5.38989	4.95427	9.20905	0	0	0	0	7.05454	0	7.72004	8.87978	0	16.0512	0	0	0	16.8315	0	0	0	0	13.1339
HEMESYN2-PWY	10.5487	10.2089	13.9614	10.0391	29.691	2.02297	4.66705	11.3364	22.9145	0	14.0774	24.6059	41.3768	1.27735	11.564	0	5.38989	4.95427	9.20905	0	0	2.15452	10.8817	7.05454	3.4418	5.60885	8.87978	0	16.0512	0	0	0	16.8315	13.8772	6.61156	0	82.0244	13.1339
HEXITOLDEGSUPER-PWY	1690.87	2100.69	1830.01	1851.16	1950.34	1744.34	1922.04	1898.77	2027.34	0	2112.24	1926.77	2092.87	1823.06	1872.4	1929.37	2069.08	1805.3	1691.31	1975.81	2056.94	2060.29	1993.02	1830.66	1885.64	2015.78	1939.7	1730.55	1757.76	1707.7	1843.19	2095.02	1902.36	2013.83	2018.06	0	1944.11	2062.62
HEXPPSYN-PWY	0	0	10.6561	0	1.07948	0.274668	0	0	0.86312	0	0	0	1.78186	0.0847078	0.230017	0	1.29169	0.507613	0	0	2.13137	2.61174	2.52741	0	1.35218	0	0.282849	0	2.21431	0	0	0	0	1.05837	0	0	0	0.163578
HISDEG-PWY	118.407	203.464	28.547	138.99	49.6961	96.301	148.648	234.453	43.3608	0	284.081	46.2561	32.6825	20.335	99.8361	54.8856	67.1806	21.2463	178.693	104.203	42.8022	116.67	94.5769	10.0485	46.6688	85.0447	49.0674	311.642	78.575	48.9319	99.8187	58.9732	63.2746	35.2985	51.5057	0	20.7107	32.8939
HISHP-PWY	0	113.158	0	0	0	0	0	0	27.6846	0	166.942	0	0	0	51.8389	0	38.725	12.6157	0	59.325	27.335	64.7944	0	0	0	51.7093	25.0655	0	0	0	0	37.7454	31.7228	21.2435	0	0	8.31644	21.1979
HISTSYN-PWY	1954.68	1467.19	1186.94	1465.59	1110.97	1800.51	1395.25	1656.21	1144.47	0	1190.73	1229.65	1307.36	1112.67	1403.17	1166.6	1244.61	1187.85	1935.67	1263.31	1007.88	1077.15	1315.1	1329.74	1269.78	1140.11	1239.47	1896.4	1640.01	1311.32	1396.12	1161.35	1424.18	1188.65	1335.44	0	1237.66	1219.1
HOMOSER-METSYN-PWY	1171.38	591.17	715.806	781.876	625.588	973.935	661.708	799.6	549.648	0	544.758	771.277	661.453	586.878	714.353	679.022	545.366	601.07	1059.05	739.714	561.072	455.484	624.605	651.998	667.946	642.281	640.784	1130.01	929.468	613.364	734.643	629.471	905.983	570.922	664.236	0	606.606	582.424
HOMOSER-THRESYN-PWY	54.1829	76.5021	113.331	80.0201	143.802	79.5991	32.0428	172.216	113.917	0	46.6093	74.9798	117.892	42.564	94.0124	101.814	70.8015	53.3149	35.6426	46.3135	73.0873	55.278	79.5013	32.4181	72.1436	98.1959	88.4199	129.655	135.12	176.529	100.978	27.7991	29.1796	74.6579	97.001	0	217.769	111.778
HOMOSERSYN-PWY	96.2443	409.711	380.61	353.504	423.921	178.241	303.493	379.812	519.482	0	454.703	341.272	452.102	294.546	314.782	502.982	466.024	327.082	121.039	307.396	339.212	411.018	563.24	325.187	438.539	439.606	372.271	251.815	189.478	225.77	277.568	322.867	445.512	359.483	435.959	0	414.628	404.827
HSERMETANA-PWY	1362.5	263.667	394.178	531.606	237.438	995.563	379.739	586.85	62.6303	0	133.593	276.04	198.571	110.025	531.283	188.11	39.6293	238.383	1141.62	299.8	186.533	82.67	200.609	148.291	359.524	247.262	170.549	1053.3	958.988	285.234	562.951	158.002	299.868	44.8262	361.683	0	229.541	45.128
HYDROXYPRODEG-PWY	9.5116	24.7117	44.92	15.5219	16.4053	10.0161	34.2588	9.512	24.4869	0	26.2859	19.6049	17.6711	16.9169	9.50327	12.0687	30.8914	19.9352	8.26287	25.9959	47.9027	66.7942	11.7018	16.6779	22.0706	28.8992	26.3118	21.8449	17.1382	31.768	43.1035	47.8431	16.2636	37.2476	16.2996	0	29.3182	30.6469
IDNCAT-PWY	1.85711	1.43308	0	0.69248	0	9.10235	1.22808	10.6249	25.6697	0	2.68093	0	3.45893	0.863665	2.32243	1.53088	2.1078	1.36199	5.45825	1.11197	3.57021	1.60692	4.20816	1.10195	2.87373	1.98478	1.94533	6.02613	13.7394	0.975845	0.554677	1.46134	1.09553	3.43877	11.0706	0	2.17757	3.96865
ILEUDEG-PWY	209.341	306.925	619.231	295.746	429.173	281.153	322.615	301.633	619.156	0	375.813	408.986	457.614	338.1	370.557	598.825	505.383	377.078	260.168	413.343	543.908	468.506	526.043	340.14	619.064	509.983	425.976	295.902	320.246	366.857	292.394	491.524	384.443	535.886	571.84	0	427.37	573.618
ILEUSYN-PWY	2494.35	1463.98	1889.91	1775.76	1575.35	2126.19	1726.25	1742.56	1524.68	0	1267.98	1717.86	1789.2	1258.82	1825.98	1732.97	1476.7	1412.49	2401.35	1620.24	1531.49	1374.09	1631.94	1322.83	1979.91	1639.03	1576.25	2236.3	2112.31	1646.59	1784.28	1522.75	1968.72	1468.67	1705.9	0	1691.8	1512.99
KDO-LIPASYN-PWY	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
