kingdom	phylum	class	order	family	genus	species	sample_id	WF_50	WF_51	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_25	WF_24	WF_27	WF_26	WF_21	WF_20	WF_23	WF_22	WF_29	WF_28	WF_36	WF_37	WF_34	WF_35	WF_32	WF_33	WF_30	WF_31	WF_38	WF_39	WF_89	WF_88	WF_83	WF_82	WF_81	WF_80	WF_87	WF_86	WF_85	WF_84	WF_94	WF_95	WF_96	WF_97	WF_90	WF_91	WF_92	WF_93	WF_204	WF_202	WF_203	WF_201	WF_18	WF_19	WF_14	WF_15	WF_16	WF_17	WF_10	WF_11	WF_12	WF_13	WF_69	WF_68	WF_61	WF_60	WF_63	WF_62	WF_65	WF_64	WF_67	WF_66	WF_6	WF_7	WF_4	WF_5	WF_2	WF_3	WF_1	WF_8	WF_9	WF_78	WF_79	WF_72	WF_73	WF_70	WF_71	WF_76	WF_77	WF_74	WF_75	WF_47	WF_46	WF_45	WF_44	WF_43	WF_42	WF_41	WF_40	WF_49	WF_48
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Homeothermaceae	g__CAG-485	Homeothermaceae HGM05235	OTU-10814	0	432	0	100	0	320	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	66	29	0	0	0	0	0	0	0	0	0	0	0	0	82	171	202	454	378	60	26	159	63	0	0	0	0	57	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Homeothermaceae	g__CAG-485	Homeothermaceae HGM05242	OTU-05574	0	459	0	660	0	899	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Homeothermaceae	g__CAG-873	Homeothermaceae HGM05258	OTU-12252	0	0	562	0	458	0	490	0	0	74	0	0	89	63	0	79	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	356	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Homeothermaceae	g__CAG-873	Homeothermaceae HGM05271	OTU-11780	0	0	0	0	0	0	0	0	0	0	0	0	714	578	0	491	0	0	200	0	0	0	0	0	0	208	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Homeothermaceae	g__Homeothermus	Homeothermus HGM05279	OTU-12296	0	341	0	804	0	349	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	48	53	82	69	0	0	0	0	339	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Homeothermaceae	g__UBA7173	UBA7173 HGM05292	OTU-12534	0	0	93	505	109	70	175	84	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	156	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	136	379	0	75	64	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Butyricimonas	Butyricimonas HGM05312	OTU-23701	9	0	0	0	0	0	0	0	0	0	1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	0	51	0	11	0	254	0	72	0	415	0	0	0	278	0	0	127	28	0	0	0	53	0	47	0	0	37	8	117	0	42	0	10	0	11	23	0	0	44	0	0	0	0	0	0	0	33
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Butyricimonas	Butyricimonas HGM05314	OTU-11576	63	0	0	0	0	0	0	0	0	0	0	0	114	70	0	0	0	0	81	0	0	0	0	0	0	54	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	848	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	158
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Butyricimonas	Butyricimonas sp.	OTU-13413	0	0	0	0	0	0	0	0	0	0	0	0	369	355	0	664	0	0	349	0	0	0	0	0	0	141	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Butyricimonas	Butyricimonas synergistica	OTU-05586	378	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	179	0	0	497
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Butyricimonas	Butyricimonas virosa	OTU-23702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	587	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Butyricimonas	Butyricimonas HGM05320	OTU-09868	0	0	0	0	0	0	0	0	0	0	0	555	0	0	0	0	0	379	0	0	0	55	0	1051	0	0	0	0	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Odoribacter	Odoribacter HGM05329	OTU-13239	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	267	0	135	0	0	233	0	0	0	105	0	0	0	0	0	0	0	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	219	0	0	277
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Odoribacter	Odoribacter splanchnicus	OTU-13037	0	420	0	187	0	421	0	189	0	0	0	23	32	28	0	11	75	78	14	0	63	158	88	17	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	53	0	0	0	0	0	0	0	0	35	0	24	51	0	0	0	0	0	74	0	72	0	0	0	0	0	26	0	0	0	23	21	0	73	0	0	0	0	283	0	0	56	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	Porphyromonas sp.	OTU-05235	0	0	0	0	0	0	0	0	0	0	0	0	1088	525	0	371	0	0	112	0	0	0	0	0	0	125	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes HGM05537	OTU-04365	24	89	30	86	0	188	0	113	67	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	17	68	0	24	0	0	0	0	0	0	0	0	0	0	0	0	44	89	34	324	0	0	86	292	0	34	101	0	79	65	81	0	0	0	62	0	0	30	111	17	0	51	0	15	0	0	0	0	0	0	54	0	35	30	0	0	0	0	0	43	0	0	72	0	48	0	0	67
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes HGM05538	OTU-04054	0	0	0	0	0	0	0	0	0	0	0	0	449	338	0	410	0	0	363	0	0	0	0	0	0	248	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	68	121	0	48	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes HGM05547	OTU-11957	627	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	39	118	0	0	63	0	31	0	0	0	0	0	0	0	0	0	0	59	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	395	63	0	549
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes HGM05561	OTU-12648	126	19	6	24	14	59	14	70	6	64	9	16	17	21	0	17	70	10	7	55	14	0	0	15	23	0	79	0	65	22	0	23	0	34	13	0	30	0	0	0	0	0	0	0	0	0	0	0	13	0	24	16	227	22	6	22	158	13	14	66	6	12	0	0	0	24	9	0	9	14	0	0	198	0	137	21	27	62	0	6	18	10	9	12	5	24	9	0	18	14	12	0	50	0	13	65	28	100	64	0	101
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes sp.	OTU-11980	0	0	0	0	0	0	0	0	0	0	0	0	212	563	0	764	0	0	228	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes finegoldii	OTU-13513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	71	0	0	0	45	99	92	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	0	0	0	710	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes sp.	OTU-04863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	394	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes sp.	OTU-11579	0	0	0	0	0	0	0	0	0	0	0	0	87	70	0	58	0	0	92	0	0	0	0	0	0	68	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	840	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes finegoldii	OTU-13389	436	0	0	0	0	0	0	0	0	0	0	0	22	5	0	23	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	28	67	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	92	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	528	0	0	450
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes putredinis	OTU-05205	0	0	0	0	0	0	0	0	0	0	0	0	119	224	0	664	0	0	317	0	0	0	0	0	0	234	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes HGM05578	OTU-12251	2	0	1	0	1	0	0	0	23	3	5	0	5	0	0	0	0	0	1	3	3	0	4	1	2	0	9	1	4	0	0	1	25	0	1	0	1	11	3	6	0	0	0	0	0	0	0	0	0	9	4	0	21	6	122	4	13	4	64	0	95	3	353	357	0	0	1	232	4	1	149	387	29	0	22	2	265	5	0	0	1	40	1	6	0	0	5	30	70	1	48	0	4	0	0	0	0	1	1	0	5
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes senegalensis	OTU-13098	0	0	0	0	0	0	0	0	0	0	0	0	719	502	0	418	0	0	65	0	0	0	0	0	0	59	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes shahii	OTU-11616	0	190	0	58	0	82	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	451	60	370	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes_A	Alistipes HGM05584	OTU-13695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	867	0	1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes_A	Alistipes sp.	OTU-04695	475	35	0	62	0	84	0	51	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	8	0	0	0	4	0	6	0	0	0	0	4	0	0	9	0	0	2	0	0	0	0	0	0	0	12	0	18	0	0	5	0	0	0	0	0	0	839	0	0	36	0	398	0	0	244
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes_A	Alistipes indistinctus	OTU-12557	0	383	0	205	0	133	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes_A	Alistipes sp.	OTU-12174	0	50	123	0	182	0	115	0	93	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	69	0	165	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	116	0	0	0	58	0	0	114	49	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	31	0	119	111	0	39	87	37	73	0	57	0	59	0	0	0	178	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__RC9	RC9 sp.	OTU-13178	97	0	0	0	0	0	0	0	0	0	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	85	0	0	97
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	Parabacteroides HGM05690	OTU-13256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	52	0	0	0	0	115	126	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	0	0	50	398	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	Parabacteroides HGM05694	OTU-11955	18	0	0	0	0	19	0	0	0	0	10	202	0	10	0	0	0	135	0	0	0	16	0	353	0	11	0	0	0	209	0	0	59	0	0	0	0	20	0	34	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	235	0	270	198	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	44	282	0	0	14	14	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	Parabacteroides sp.	OTU-10855	0	728	0	146	0	332	0	198	0	0	0	0	48	112	0	97	0	0	74	0	0	0	0	0	0	19	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	Parabacteroides distasonis	OTU-09811	0	0	0	0	0	0	42	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	298	0	0	0	501	0	0	135	499	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	Parabacteroides merdae	OTU-05242	0	0	0	0	0	0	0	0	0	0	0	0	216	178	0	133	0	0	318	0	0	0	0	0	0	708	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Cyanobacteria	c__Melainabacteria	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Zag111	Zag111 sp.	OTU-13422	0	0	42	0	35	0	15	0	19	27	0	0	29	19	0	16	0	0	27	86	0	0	0	0	112	15	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	14	200	13	69	0	96	7	272	0	135	0	0	0	0	0	9	0	15	12	0	0	92	0	89	35	202	36	0	20	0	8	0	17	0	19	14	19	16	0	25	0	0	0	40	0	29	0	0	0	0
d__Bacteria	p__Cyanobacteria	c__Melainabacteria	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Zag1	Zag1 sp.	OTU-14210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	714	0	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Desulfobacteraeota_A	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	Bilophila wadsworthia	OTU-12827	0	161	0	128	0	0	0	0	0	0	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	122	172	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	70
d__Bacteria	p__Desulfobacteraeota_A	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	Desulfovibrio desulfuricans	OTU-12031	0	0	0	0	0	0	0	0	10	0	0	0	0	23	0	45	91	0	27	15	297	0	125	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	328	20	0	0	303	27	0	0	0	0	0	0	0	0	22	0	19	0	0	0	117	0	183	0	0	20	0	37	0	33	0	34	11	13	14	59	146	24	51	0	0	0	0	0	0	22	50	0	0
d__Bacteria	p__Desulfobacteraeota_A	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	Desulfovibrio fairfieldensis	OTU-12545	0	79	136	427	44	203	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	54	110	39	0	120	115	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	51	0	0	0	0	0	0	0	43	153	124	0	0	0	0
d__Bacteria	p__Desulfobacteraeota_A	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	Desulfovibrio piger	OTU-13092	0	72	0	46	0	69	0	45	0	0	0	108	0	0	0	0	0	0	0	86	0	86	0	59	142	0	59	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	249	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	28	0	0	26	0	0	0	0	62	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	Bacillus subtilis	OTU-10615	0	654	0	340	0	423	0	215	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	d__Bacteria	Erysipelatoclostridiaceae sp.	OTU-13147	0	776	0	153	0	314	0	195	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	d__Bacteria	Massiliomicrobiota timonensis	OTU-13635	0	812	0	298	0	517	0	98	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0
